open_time;open;high;low;close;up down;up down volume;volume;close_time;quote_volume;trades;taker_base_volue;taker_quote_volume;ignore;acc_volum;price diff;10xprice diff;10 mins acc volume;10mins acc price diff;dev 10 mins acc volume;dev 10mins acc price diff;10x up down volume;;;10 mins acc volume;10mins acc price diff;;;
1.6073E+12;19373.45;19377.17;19358.01;19358.02;-1;-13.163318;13.163318;1.6073E+12;254968.9173;413;8.07027;156325.1867;0;1539.416333;-14.09;-140.9;-111.609738;-9.1;-39.206153;-14.63;-131.63318;;;-72.325702;-50.41;0.696985976;;
1.6073E+12;19358.02;19366.96;19355;19364.85;1;10.669745;10.669745;1.6073E+12;206568.5794;557;5.0569;97909.46221;0;1550.086078;6.83;68.3;-112.95997;-8.02;-1.350232;1.08;106.69745;;;-72.195276;10.66;-0.14765509;;
1.6073E+12;19364.85;19364.85;19355.18;19357.71;-1;-5.589172;5.589172;1.6073E+12;108195.9997;257;3.423768;66277.90501;0;1544.496906;-7.14;-71.4;-106.278681;-10.33;6.681289;-2.31;-55.89172;;;-71.464747;-6.6;0.092353227;;
1.6073E+12;19357.71;19357.71;19339.5;19354.99;-1;-15.88841;15.88841;1.6073E+12;307374.4;449;11.928477;230749.8803;0;1528.608496;-2.72;-27.2;-110.721654;-8.09;-4.442973;2.24;-158.8841;;;-71.216888;-33.18;0.465900728;;
1.6073E+12;19355;19359.94;19352.56;19356.91;1;13.276097;13.276097;1.6073E+12;256978.7453;514;4.826371;93425.44645;0;1541.884593;1.92;19.2;-80.196064;4.5;30.52559;12.59;132.76097;;;-71.182054;4.65;-0.065325454;;
1.6073E+12;19356.91;19359.8;19335.75;19335.75;-1;-19.173034;19.173034;1.6073E+12;370971.6369;489;7.143544;138221.4695;0;1522.711559;-21.16;-211.6;-119.332926;-2.61;-39.136862;-7.11;-191.73034;;;-70.826462;-40.56;0.572667317;;
1.6073E+12;19335.74;19352;19329.37;19351;1;17.276817;17.276817;1.6073E+12;334057.3152;555;8.718525;168593.0027;0;1539.988376;15.25;152.5;-115.158759;2.1;4.174167;4.71;172.76817;;;-70.593016;-7.78;0.110209203;;
1.6073E+12;19351.01;19377;19351;19377;1;34.475501;34.475501;1.6073E+12;667608.2163;754;19.651329;380551.155;0;1574.463877;26;260;-216.430263;-41.27;-101.271504;-43.37;344.75501;;;-70.523721;-2.23;0.031620566;;
1.6073E+12;19376.82;19407.99;19372.74;19376.77;-1;-90.136629;90.136629;1.6073E+12;1748120.063;1368;62.390871;1209993.222;0;1484.327248;-0.23;-2.3;-190.276797;-58.59;26.153466;-17.32;-901.36629;;;-70.336084;-36.97;0.525619254;;
1.6073E+12;19376.77;19386.5;19367.94;19371.97;-1;-18.178447;18.178447;1.6073E+12;352266.7753;554;11.320858;219392.9246;0;1466.148801;-4.8;-48;-88.322647;-58.21;101.95415;0.38;-181.78447;;;-69.818974;8.13;-0.116443991;;
1.6073E+12;19371.98;19383.5;19362.6;19363.01;-1;-25.178888;25.178888;1.6073E+12;487755.9894;549;9.029773;174925.0116;0;1440.969913;-8.96;-89.6;-48.512756;-44.75;39.809891;13.46;-251.78888;;;-69.713723;-77.45;1.110972082;;
1.6073E+12;19363.01;19363.01;19345.29;19350;-1;-14.51355;14.51355;1.6073E+12;280901.4856;474;7.873028;152387.6209;0;1426.456363;-13.01;-130.1;-42.142214;-41.63;6.370542;3.12;-145.1355;;;-69.50576;-19.43;0.279545177;;
1.6073E+12;19350;19359.55;19341.32;19354.52;1;17.351034;17.351034;1.6073E+12;335776.6747;440;10.590985;204954.2695;0;1443.807397;4.52;45.2;-39.223072;-31;2.919142;10.63;173.51034;;;-69.183496;-37.41;0.5407359;;
1.6073E+12;19354.52;19362.36;19345;19349.62;-1;-10.032145;10.032145;1.6073E+12;194158.0311;527;6.106286;118168.1952;0;1433.775252;-4.9;-49;-77.4658;-54.98;-38.242728;-23.98;-100.32145;;;-69.010268;-17;0.246340153;;
1.6073E+12;19349.62;19360;19341.07;19359.49;1;14.63718;14.63718;1.6073E+12;283285.3522;436;6.155859;119128.5514;0;1448.412432;9.87;98.7;-37.642724;-42.57;39.823076;12.41;146.3718;;;-68.795856;-1.13;0.016425408;;
1.6073E+12;19359.49;19367.31;19341.77;19354.3;-1;-25.860765;25.860765;1.6073E+12;500485.1237;589;19.05731;368798.3297;0;1422.551667;-5.19;-51.9;-1.81603;-37.55;35.826694;5.02;-258.60765;;;-68.106521;-10.47;0.153729773;;
1.6073E+12;19354.3;19355;19336.7;19337.85;-1;-14.998867;14.998867;1.6073E+12;290203.1509;331;6.984777;135175.3638;0;1407.5528;-16.45;-164.5;0.04325;-40.11;1.85928;-2.56;-149.98867;;;-67.639831;-37.22;0.55026749;;
1.6073E+12;19338.6;19342.5;19309.1;19309.73;-1;-83.994687;83.994687;1.6073E+12;1622693.04;1102;53.793136;1039126.346;0;1323.558113;-28.12;-281.2;-8.742631;-25.86;-8.785881;14.25;-839.94687;;;-67.198783;24.05;-0.357893386;;
1.6073E+12;19309.73;19327.19;19288.23;19318.41;1;60.628967;60.628967;1.6073E+12;1170492.713;1140;22.822119;440555.8851;0;1384.18708;8.68;86.8;82.733282;6.99;91.475913;32.85;606.28967;;;-67.037927;-5.03;0.075032153;;
1.6073E+12;19318.41;19327.39;19314;19318.56;1;11.817521;11.817521;1.6073E+12;228306.5027;438;6.23693;120494.7814;0;1396.004601;0.15;1.5;49.370568;5.58;-33.362714;-1.41;118.17521;;;-66.691302;-54.41;0.815848519;;
1.6073E+12;19318.56;19335;19318.5;19327.22;1;21.631444;21.631444;1.6073E+12;418061.7803;592;16.079901;310758.2313;0;1417.636045;8.66;86.6;24.272899;1.01;-25.097669;-4.57;216.31444;;;-65.769211;3.55;-0.053976624;;
1.6073E+12;19327.06;19336.64;19321.38;19321.38;-1;-18.808346;18.808346;1.6073E+12;363597.5516;451;10.922432;211157.4894;0;1398.827699;-5.84;-58.4;-34.014827;-17.23;-58.287726;-18.24;-188.08346;;;-65.292621;-33.56;0.513993764;;
1.6073E+12;19320.13;19320.13;19307.66;19319;-1;-11.594408;11.594408;1.6073E+12;223916.9887;369;4.731756;91384.91901;0;1387.233291;-2.38;-23.8;-27.530857;-12.03;6.48397;5.2;-115.94408;;;-65.171063;-7.1;0.108944057;;
1.6073E+12;19319.38;19329.54;19299.38;19299.54;-1;-20.891694;20.891694;1.6073E+12;403488.533;538;11.009208;212635.6273;0;1366.341597;-19.46;-194.6;-7.617297;-3.89;19.91356;8.14;-208.91694;;;-64.359545;6.87;-0.106744073;;
1.6073E+12;19299.54;19317;19294.32;19307.05;1;29.790931;29.790931;1.6073E+12;575024.3972;657;15.147379;292369.3776;0;1396.132528;7.51;75.1;1.148604;7.6;8.765901;11.49;297.90931;;;-64.116022;-39.37;0.614043086;;
1.6073E+12;19307.05;19340;19307.05;19321.94;1;50.463874;50.463874;1.6073E+12;975154.1562;758;24.818522;479453.2743;0;1446.596402;14.89;148.9;-2.075538;9.64;-3.224142;2.04;504.63874;;;-63.858933;-24.23;0.379430079;;
1.6073E+12;19321.95;19322.48;19307.43;19314.19;-1;-24.001485;24.001485;1.6073E+12;463548.3665;460;7.425917;143401.3915;0;1422.594917;-7.75;-77.5;-45.181286;-4.32;-43.105748;-13.96;-240.01485;;;-63.763548;-17.92;0.281038314;;
1.6073E+12;19314.43;19318.1;19305.3;19311.99;-1;-23.784748;23.784748;1.6073E+12;459361.2946;482;12.977858;250640.4112;0;1398.810169;-2.2;-22;-30.706203;-1.22;14.475083;3.1;-237.84748;;;-63.60865;-8.3;0.130485398;;
1.6073E+12;19311.99;19316.72;19309.35;19316.72;1;7.481226;7.481226;1.6073E+12;144492.4485;245;4.410261;85178.75538;0;1406.291395;4.73;47.3;5.041979;3.64;35.748182;4.86;74.81226;;;-63.376643;-25.59;0.403776514;;
1.6073E+12;19316.69;19327.22;19313.21;19323.99;1;27.266253;27.266253;1.6073E+12;526769.9478;409;13.876954;268087.3886;0;1433.557648;7.27;72.7;24.169567;32.8;19.127588;29.16;272.66253;;;-63.063618;-25.76;0.408476406;;
1.6073E+12;19324;19325.25;19314.02;19319.57;-1;-13.280148;13.280148;1.6073E+12;256574.7916;307;8.923187;172395.1749;0;1420.2775;-4.42;-44.2;-42.564395;-1.01;-66.733962;-33.81;-132.80148;;;-62.648768;-18.82;0.30040495;;
1.6073E+12;19319.46;19327.5;19306.38;19309.99;-1;-36.656282;36.656282;1.6073E+12;708075.5455;481;19.193135;370780.9031;0;1383.621218;-9.58;-95.8;-56.061328;-5.64;-13.496933;-4.63;-366.56282;;;-62.364835;-40.41;0.647961307;;
1.6073E+12;19309.99;19313.64;19306.37;19309.35;-1;-12.324376;12.324376;1.6073E+12;237984.3114;368;3.949168;76255.38264;0;1371.296842;-0.64;-6.4;-36.802082;-9.73;19.259246;-4.09;-123.24376;;;-61.70789;-44.33;0.718384634;;
1.6073E+12;19309.35;19318.95;19307.4;19315.11;1;8.319152;8.319152;1.6073E+12;160668.1658;401;5.907408;114091.7514;0;1379.615994;5.76;57.6;-90.970788;-32.7;-54.168706;-22.97;83.19152;;;-61.238981;-25.41;0.41493179;;
1.6073E+12;19315.27;19320.74;19302.96;19307.14;-1;-12.125793;12.125793;1.6073E+12;234147.2401;552;6.364721;122904.9796;0;1367.490201;-7.97;-79.7;-54.788094;-28.48;36.182694;4.22;-121.25793;;;-59.925404;-33.86;0.565035824;;
1.6073E+12;19307.91;19318.42;19302.34;19316.69;1;26.566789;26.566789;1.6073E+12;512962.7377;393;14.458397;279183.81;0;1394.05699;9.55;95.5;-96.39838;-38.73;-41.610286;-10.25;265.66789;;;-59.600658;-15.43;0.258889759;;
1.6073E+12;19316.69;19318.76;19313.22;19317.62;1;7.358126;7.358126;1.6073E+12;142135.4365;338;4.27218;82522.95478;0;1401.415116;0.93;9.3;-88.491216;-36.83;7.907164;1.9;73.58126;;;-59.426903;28.21;-0.474700827;;
1.6073E+12;19317.61;19317.62;19307.57;19312.97;-1;-9.526402;9.526402;1.6073E+12;183967.2699;287;3.270265;63151.92903;0;1391.888714;-4.65;-46.5;-72.387846;-31.29;16.10337;5.54;-95.26402;;;-59.130313;-31.39;0.530861387;;
1.6073E+12;19312.97;19319.67;19311.2;19315.63;1;11.963434;11.963434;1.6073E+12;231072.8673;434;8.558315;165298.2529;0;1403.852148;2.66;26.6;-93.700099;-42.04;-21.312253;-10.75;119.63434;;;-58.748825;1.6;-0.027234587;;
1.6073E+12;19315.63;19349.52;19311.2;19349.52;1;26.608814;26.608814;1.6073E+12;514246.9449;634;19.951751;385588.3574;0;1430.460962;33.89;338.9;-91.913427;-39.28;1.786672;2.76;266.08814;;;-58.575687;-36.98;0.631319954;;
1.6073E+12;19349.52;19349.55;19322.98;19322.98;-1;-39.467709;39.467709;1.6073E+12;763376.5551;570;9.195991;177857.5155;0;1390.993253;-26.54;-265.4;-101.409493;-70.78;-9.496066;-31.5;-394.67709;;;-58.338158;-1.12;0.019198412;;
1.6073E+12;19322.98;19322.98;19301.55;19313.93;-1;-26.777081;26.777081;1.6073E+12;517088.5535;613;10.072651;194483.0584;0;1364.216172;-9.05;-90.5;-82.488273;-47.97;18.92122;22.81;-267.77081;;;-58.337262;-32.8;0.562247848;;
1.6073E+12;19313.93;19313.93;19297.63;19300.26;-1;-17.397036;17.397036;1.6073E+12;335875.1228;420;4.288188;82785.65644;0;1346.819136;-13.67;-136.7;-70.826462;-40.56;11.661811;7.41;-173.97036;;;-57.72702;-18.95;0.328269154;;
1.6073E+12;19300.26;19302.17;19265.82;19276.65;-1;-66.493082;66.493082;1.6073E+12;1282043.32;1182;20.545127;396108.7312;0;1280.326054;-23.61;-236.1;-79.560136;-34.76;-8.733674;5.8;-664.93082;;;-57.581295;10.1;-0.175404183;;
1.6073E+12;19276.65;19294.34;19276.64;19286.63;1;44.501846;44.501846;1.6073E+12;858284.7508;835;17.055124;328903.5651;0;1324.8279;9.98;99.8;-28.503155;-14.16;51.056981;20.6;445.01846;;;-57.297889;-23.76;0.414674963;;
1.6073E+12;19286.62;19295;19261.83;19268.41;-1;-53.736079;53.736079;1.6073E+12;1035637.009;1013;24.392786;470050.6623;0;1271.091821;-18.22;-182.2;-48.870097;-16.32;-20.366942;-2.16;-537.36079;;;-57.173868;-63.98;1.119042707;;
1.6073E+12;19268.42;19287.05;19264.02;19279.86;1;34.473953;34.473953;1.6073E+12;664446.7211;543;24.465142;471523.5678;0;1305.565774;11.45;114.5;-5.042739;-0.41;43.827358;15.91;344.73953;;;-57.125275;-71.44;1.250584789;;
1.6073E+12;19279.86;19286.34;19265.68;19286.33;1;23.461496;23.461496;1.6073E+12;452293.1129;589;10.737217;206981.7061;0;1329.02727;6.47;64.7;-8.061522;2.12;-3.018783;2.53;234.61496;;;-57.012081;2.73;-0.047884588;;
1.6073E+12;19286.33;19289.5;19266.21;19270.93;-1;-30.838655;30.838655;1.6073E+12;594498.9623;577;12.762792;246025.5724;0;1298.188615;-15.4;-154;-10.52599;-0.5;-2.464468;-2.62;-308.38655;;;-56.880755;-0.52;0.009141932;;
1.6073E+12;19270.93;19279.5;19269.55;19276.35;1;13.750106;13.750106;1.6073E+12;265018.3542;651;6.707894;129290.4563;0;1311.938721;5.42;54.2;-2.837445;-3.92;7.688545;-3.42;137.50106;;;-56.474698;-37.05;0.656046005;;
1.6073E+12;19276.36;19291.24;19275;19278.74;1;17.112748;17.112748;1.6073E+12;329965.5269;471;8.039262;155003.1393;0;1329.051469;2.39;23.9;13.774114;-6.25;16.611559;-2.33;171.12748;;;-56.444318;-26.6;0.471260898;;
1.6073E+12;19278.74;19281.08;19275;19275.01;-1;-20.546489;20.546489;1.6073E+12;396086.3141;480;11.6544;224661.9737;0;1308.50498;-3.73;-37.3;7.129243;-6.6;-6.644871;-0.35;-205.46489;;;-56.339783;-11.28;0.200213764;;
1.6073E+12;19275;19284.03;19269.05;19273.37;-1;-15.11527;15.11527;1.6073E+12;291362.6707;531;4.99775;96345.45779;0;1293.38971;-1.64;-16.4;38.193061;-2.53;31.063818;4.07;-151.1527;;;-56.180549;-26.48;0.471337509;;
1.6073E+12;19273.37;19278.63;19262.71;19265.5;-1;-26.13071;26.13071;1.6073E+12;503481.3491;565;13.047785;251380.8092;0;1267.259;-7.87;-78.7;75.067259;12.81;36.874198;15.34;-261.3071;;;-56.061328;-5.64;0.10060411;;
1.6073E+12;19265.49;19278.82;19260;19262.49;-1;-15.436101;15.436101;1.6073E+12;297418.509;464;7.265427;139986.3287;0;1251.822899;-3.01;-30.1;129.715139;24.32;54.64788;11.51;-154.36101;;;-55.994298;-18.83;0.336284241;;
1.6073E+12;19262.48;19274.6;19260;19270.31;1;24.134904;24.134904;1.6073E+12;465022.2377;508;9.77286;188293.0892;0;1275.957803;7.82;78.2;123.389161;-2.48;-6.325978;-26.8;241.34904;;;-55.846043;-20.64;0.36958751;;
1.6073E+12;19270.32;19275.44;19265.73;19268;-1;-9.908721;9.908721;1.60731E+12;190959.4001;415;7.423631;143068.9673;0;1266.049082;-2.31;-23.1;121.408351;-5.64;-1.98081;-3.16;-99.08721;;;-55.621787;-11.3;0.203157802;;
1.60731E+12;19268;19287.44;19267.43;19281.98;1;31.45517;31.45517;1.60731E+12;606441.845;588;23.026817;443951.7832;0;1297.504252;13.98;139.8;99.582094;-17.81;-21.826257;-12.17;314.5517;;;-55.552032;-16.2;0.291618496;;
1.60731E+12;19280.81;19286.8;19278.75;19285.83;1;20.997028;20.997028;1.60731E+12;404886.1857;399;17.742477;342126.6634;0;1318.50128;3.85;38.5;12.251427;-34.14;-87.330667;-16.33;209.97028;;;-55.34827;-54;0.97564025;;
1.60731E+12;19285.75;19285.75;19264.21;19267.01;-1;-23.15011;23.15011;1.60731E+12;446125.6089;504;16.23349;312822.7398;0;1295.35117;-18.82;-188.2;-57.173868;-63.98;-69.425295;-29.84;-231.5011;;;-55.081544;-6.75;0.122545584;;
1.60731E+12;19267.24;19280;19266.88;19270.1;1;30.361665;30.361665;1.60731E+12;585161.4675;510;20.305117;391335.6537;0;1325.712835;3.09;30.9;-11.600644;-24.33;45.573224;39.65;303.61665;;;-55.017702;7.66;-0.139227916;;
1.60731E+12;19269.98;19278.5;19269.97;19272.14;1;10.467877;10.467877;1.60731E+12;201757.8245;430;7.102083;136884.4963;0;1336.180712;2.04;20.4;-15.845165;-18.9;-4.244521;5.43;104.67877;;;-54.788094;-28.48;0.519820967;;
1.60731E+12;19272.14;19276.15;19264.22;19272.48;1;10.517329;10.517329;1.60731E+12;202674.0501;402;4.408127;84953.67437;0;1346.698041;0.34;3.4;13.405756;-1.72;29.250921;17.18;105.17329;;;-54.744485;-10.44;0.190704141;;
1.60731E+12;19272.48;19286.18;19270.81;19286.18;1;21.758928;21.758928;1.60731E+12;419435.736;395;16.08926;310108.8874;0;1368.456969;13.7;137;-30.200249;-11.16;-43.606005;-9.44;217.58928;;;-54.681196;-24.35;0.445308475;;
1.60731E+12;19286.18;19290;19280.7;19289.82;1;28.51717;28.51717;1.60731E+12;549963.4347;452;8.025025;154775.0203;0;1396.974139;3.64;36.4;19.807328;2.09;50.007577;13.25;285.1717;;;-54.498951;-44.61;0.818547865;;
1.60731E+12;19289.82;19289.83;19260;19260.01;-1;-21.762079;21.762079;1.60731E+12;419576.8867;391;7.18313;138495.0948;0;1375.21206;-29.81;-298.1;-37.848368;-17.14;-57.655696;-19.23;-217.62079;;;-54.362573;-15.19;0.279420181;;
1.60731E+12;19260.01;19266.53;19260;19264.67;1;22.154094;22.154094;1.60731E+12;426749.3203;460;8.508332;163895.8918;0;1397.366154;4.66;46.6;1.906996;36.99;39.755364;54.13;221.54094;;;-54.214075;-27.61;0.509277342;;
1.60731E+12;19264.67;19264.68;19250.18;19250.19;-1;-31.734978;31.734978;1.60731E+12;611148.8049;548;5.656626;108924.4701;0;1365.631176;-14.48;-144.8;-39.561865;24.72;-41.468861;-12.27;-317.34978;;;-54.136116;-33.5;0.618810555;;
1.60731E+12;19250.19;19250.19;19235;19247.84;-1;-55.875497;55.875497;1.60731E+12;1075125.746;767;10.593524;203839.0018;0;1309.755679;-2.35;-23.5;-23.664234;38.56;15.897631;13.84;-558.75497;;;-53.851403;7.08;-0.131472898;;
1.60731E+12;19247.42;19247.42;19219.99;19221.85;-1;-48.428267;48.428267;1.60731E+12;931204.0225;873;14.563848;280073.1805;0;1261.327412;-25.99;-259.9;47.763546;45.24;71.42778;6.68;-484.28267;;;-53.716632;-14.06;0.261743886;;
1.60731E+12;19221.84;19248.88;19221.84;19242.68;1;22.423114;22.423114;1.60731E+12;431400.6255;545;12.309671;236830.1686;0;1283.750526;20.83;208.3;136.321335;79.71;88.557789;34.47;224.23114;;;-53.5037;-12.99;0.242786947;;
1.60731E+12;19243.21;19254.86;19243.21;19251.2;1;26.117144;26.117144;1.60731E+12;502747.3036;452;13.508876;260043.5442;0;1309.86767;8.52;85.2;86.643533;54.6;-49.677802;-25.11;261.17144;;;-52.941345;-32.56;0.615020264;;
1.60731E+12;19251.2;19270.53;19251.19;19270.42;1;39.718798;39.718798;1.60731E+12;765121.8814;487;33.56969;646663.5833;0;1349.586468;19.22;192.2;43.523914;38.32;-43.119619;-16.28;397.18798;;;-52.609248;-8.03;0.152634761;;
1.60731E+12;19270.42;19280.78;19261.32;19261.32;-1;-33.088676;33.088676;1.60731E+12;637764.223;492;14.841578;286034.2202;0;1316.497792;-9.1;-91;-6.424118;13.58;-49.948032;-24.74;-330.88676;;;-52.383317;-44.94;0.857906726;;
1.60731E+12;19261.33;19291.83;19261.33;19288.27;1;71.766505;71.766505;1.60731E+12;1383868.948;1149;47.132682;908744.0424;0;1388.264297;26.95;269.5;44.339373;37.32;50.763491;23.74;717.66505;;;-52.244072;15.48;-0.296301559;;
1.60731E+12;19288.27;19291.32;19272;19272.68;-1;-29.138526;29.138526;1.60731E+12;561869.3099;619;11.769046;226946.0637;0;1359.125771;-15.59;-155.9;-44.780951;-4.13;-89.120324;-41.45;-291.38526;;;-52.21378;-4.47;0.085609584;;
1.60731E+12;19272.68;19297;19272;19297;1;17.993285;17.993285;1.60731E+12;347017.2451;535;13.76229;265426.4786;0;1377.119056;24.32;243.2;-3.244547;16.31;41.536404;20.44;179.93285;;;-51.829008;-28.33;0.546605098;;
1.60731E+12;19296.99;19299;19289.39;19289.39;-1;-19.314767;19.314767;1.60731E+12;372704.4325;301;11.863079;228921.783;0;1357.804289;-7.61;-76.1;-11.273703;-4.38;-8.029156;-20.69;-193.14767;;;-51.737989;-31.85;0.615601816;;
1.60731E+12;19289.4;19298.59;19286.68;19288.75;-1;-15.837347;15.837347;1.60731E+12;305546.2675;362;9.368522;180745.6945;0;1341.966942;-0.64;-6.4;-13.702972;-16.56;-2.429269;-12.18;-158.37347;;;-51.718369;-19.01;0.367567662;;
1.60731E+12;19288.75;19298.05;19288.74;19293.08;1;15.552283;15.552283;1.60731E+12;300067.0207;251;10.246258;197695.8389;0;1357.519225;4.33;43.3;58.882268;-0.53;72.58524;16.03;155.52283;;;-51.565586;-9.07;0.175892503;;
1.60731E+12;19293.09;19307.49;19293.08;19301.56;1;40.129522;40.129522;1.60731E+12;774593.067;583;33.016565;637288.7197;0;1397.648747;8.48;84.8;48.43448;-3.83;-10.447788;-3.3;401.29522;;;-51.258895;-9.81;0.191381418;;
1.60731E+12;19302.36;19306.35;19295.86;19297.28;-1;-27.254688;27.254688;1.60731E+12;526064.67;369;6.977712;134682.608;0;1370.394059;-4.28;-42.8;1.706107;-15.38;-46.728373;-11.55;-272.54688;;;-51.099518;-34.08;0.666933884;;
1.60731E+12;19297.28;19299.21;19289.51;19289.52;-1;-17.002475;17.002475;1.60731E+12;328058.0799;303;4.389934;84698.42896;0;1353.391584;-7.76;-77.6;13.975966;-16.55;12.269859;-1.17;-170.02475;;;-51.03291;-26.18;0.513002296;;
1.60731E+12;19289.52;19294.97;19281.01;19284;-1;-10.229234;10.229234;1.60731E+12;197286.5126;297;3.738547;72103.47853;0;1343.16235;-5.52;-55.2;20.764148;-9.21;6.788182;7.34;-102.29234;;;-50.456809;-1.66;0.032899425;;
1.60731E+12;19284.1;19301.39;19279.5;19298.64;1;17.674815;17.674815;1.60731E+12;341000.3937;478;8.290586;159954.1905;0;1360.837165;14.64;146.4;18.32281;-3.7;-2.441338;5.51;176.74815;;;-50.252408;5.84;-0.116213336;;
1.60731E+12;19298.64;19301.19;19283.96;19284.14;-1;-17.353819;17.353819;1.60731E+12;334773.9928;290;3.569609;68866.87693;0;1343.483346;-14.5;-145;-40.847671;-32.69;-59.170481;-28.99;-173.53819;;;-49.570528;-19.96;0.402658612;;
1.60731E+12;19284.57;19293.5;19282.35;19288.99;1;12.397878;12.397878;1.60731E+12;239129.958;281;4.008063;77303.32888;0;1355.881224;4.85;48.5;-66.691302;-54.41;-25.843631;-21.72;123.97878;;;-49.502999;-31.08;0.62784075;;
1.60731E+12;19289;19294.88;19281.8;19292.62;1;9.964129;9.964129;1.60731E+12;192196.495;263;6.07939;117268.3203;0;1365.845353;3.63;36.3;-124.725834;-59.27;-58.034532;-4.86;99.64129;;;-48.870097;-16.32;0.333946544;;
1.60731E+12;19292.61;19292.62;19270.02;19272.83;-1;-21.744036;21.744036;1.60731E+12;419248.3102;434;7.563758;145844.2271;0;1344.101317;-19.79;-197.9;-122.77132;-60.66;1.954514;-1.39;-217.44036;;;-48.815917;-29.68;0.607998412;;
1.60731E+12;19272.83;19295;19272.82;19288.22;1;56.747893;56.747893;1.60731E+12;1094533.426;406;45.454627;876664.3502;0;1400.84921;15.39;153.9;-139.163488;-62.84;-16.392168;-2.18;567.47893;;;-48.666487;-5.4;0.110959314;;
1.60731E+12;19288.22;19291.18;19284.76;19289.25;1;5.104495;5.104495;1.60731E+12;98459.98721;206;2.202105;42476.32138;0;1405.953705;1.03;10.3;-169.407119;-49.21;-30.243631;13.63;51.04495;;;-48.512756;-44.75;0.922437802;;
1.60731E+12;19289.25;19289.25;19281.04;19286.18;-1;-6.598851;6.598851;1.60731E+12;127265.8735;268;1.39309;26865.41213;0;1399.354854;-3.07;-30.7;-187.903989;-53.01;-18.49687;-3.8;-65.98851;;;-48.071885;-12.2;0.253786595;;
1.60731E+12;19286.18;19286.18;19278.5;19280.73;-1;-14.984829;14.984829;1.60731E+12;288957.838;253;4.596437;88642.36423;0;1384.370025;-5.45;-54.5;-170.926197;-46.6;16.977792;6.41;-149.84829;;;-47.82072;0.91;-0.019029408;;
1.60731E+12;19280.73;19289.45;19278.81;19280.31;-1;-10.214293;10.214293;1.60731E+12;196975.1223;290;2.583675;49826.11633;0;1374.155732;-0.42;-4.2;-149.094744;-32.89;21.831453;13.71;-102.14293;;;-47.77662;-13.14;0.27502992;;
1.60731E+12;19280.31;19280.66;19274;19280.3;-1;-12.670572;12.670572;1.60731E+12;244284.4087;269;4.26509;82229.63975;0;1361.48516;-0.01;-0.1;-188.848126;-47.41;-39.753382;-14.52;-126.70572;;;-46.684942;3.12;-0.066830971;;
1.60731E+12;19280.29;19280.3;19259.01;19265.95;-1;-41.495666;41.495666;1.60731E+12;799626.4046;386;6.624375;127638.1024;0;1319.989494;-14.35;-143.5;-264.448812;-75.24;-75.600686;-27.83;-414.95666;;;-46.448525;-12.53;0.269760988;;
1.60731E+12;19265.95;19265.96;19225.44;19229.73;-1;-43.19745;43.19745;1.60731E+12;831396.058;718;14.696192;282790.0966;0;1276.792044;-36.22;-362.2;-378.468134;-72.45;-114.019322;2.79;-431.9745;;;-45.892447;-2.29;0.049899279;;
1.60731E+12;19229.73;19235.43;19217.66;19229.72;-1;-45.636654;45.636654;1.60731E+12;877374.0213;940;17.986193;345812.1553;0;1231.15539;-0.01;-0.1;-263.105734;-33.2;115.3624;39.25;-456.36654;;;-45.839806;-13.82;0.301484697;;
1.60731E+12;19230.05;19236;19229.3;19231.96;1;11.918643;11.918643;1.60731E+12;229225.0543;298;5.262364;101210.3262;0;1243.074033;2.24;22.4;-281.547582;-39.22;-18.441848;-6.02;119.18643;;;-45.615038;-6.7;0.146881386;;
1.60731E+12;19231.96;19239.23;19207.21;19209.99;-1;-38.136204;38.136204;1.60731E+12;733166.6324;736;6.719599;129196.3391;0;1204.937829;-21.97;-219.7;-269.62996;-26.58;11.917622;12.64;-381.36204;;;-45.592151;-24.47;0.53671519;;
1.60731E+12;19209.98;19239.31;19208.19;19239.01;1;26.504262;26.504262;1.60731E+12;509555.3929;555;14.945752;287336.9003;0;1231.442091;29.02;290.2;-205.812392;10.31;63.817568;36.89;265.04262;;;-45.181286;-4.32;0.095614808;;
1.60731E+12;19239.01;19251.9;19234.09;19236.24;-1;-13.392375;13.392375;1.60731E+12;257735.2443;496;8.268033;159120.3124;0;1218.049716;-2.77;-27.7;-213.311531;-12.87;-7.499139;-23.18;-133.92375;;;-44.780951;-4.13;0.092226715;;
1.60731E+12;19236.25;19247.47;19236.25;19239.58;1;10.378941;10.378941;1.60731E+12;199702.2892;297;5.81686;111916.8818;0;1228.428657;3.34;33.4;-224.270298;-41.71;-10.958767;-28.84;103.78941;;;-44.415208;-27.56;0.620508183;;
1.60731E+12;19239.58;19251.08;19237.21;19247.84;1;6.846624;6.846624;1.60731E+12;131764.3099;275;3.110555;59858.79844;0;1235.275281;8.26;82.6;-204.835769;-25.93;19.434529;15.78;68.46624;;;-43.673508;-2.18;0.049915844;;
1.60731E+12;19247.84;19249.6;19226.04;19232.9;-1;-49.967675;49.967675;1.60731E+12;961342.247;717;9.035094;173841.424;0;1185.307606;-14.94;-149.4;-220.798649;-40.05;-15.96288;-14.12;-499.67675;;;-43.624681;-25.18;0.577196198;;
